"rcrd_date","car_no","rcrd_time","lo_lgt","lo_ltt","lo_drc"
"2020-12-07",闽F02103D,"2020-12-07 13:29:11:632","117.032712","25.087867","251.429993"
"2020-12-07",闽F02103D,"2020-12-07 13:29:13:513","117.032535","25.087822","256.519989"
"2020-12-07",闽F02103D,"2020-12-07 13:29:15:612","117.032362","25.087780","253.860001"
"2020-12-07",闽F02103D,"2020-12-07 13:29:17:473","117.032177","25.087725","252.300003"
"2020-12-07",闽F02103D,"2020-12-07 13:29:19:192","117.031987","25.087667","254.369995"
"2020-12-07",闽F02103D,"2020-12-07 13:29:21:718","117.031783","25.087635","252.429993"
"2020-12-07",闽F02103D,"2020-12-07 13:29:23:605","117.031602","25.087562","253.649994"
"2020-12-07",闽F02103D,"2020-12-07 13:29:25:059","117.031415","25.087527","252.720001"
"2020-12-07",闽F02103D,"2020-12-07 13:29:27:167","117.031237","25.087490","256.679993"
"2020-12-07",闽F02103D,"2020-12-07 13:29:29:066","117.031062","25.087453","254.850006"
"2020-12-07",闽F02103D,"2020-12-07 13:29:31:182","117.030878","25.087413","255.279999"
"2020-12-07",闽F02103D,"2020-12-07 13:29:33:052","117.030708","25.087373","256.500000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:26:895","117.000183","25.023953","5.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:28:774","117.000252","25.024113","7.970000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:30:645","117.000270","25.024283","4.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:32:730","117.000292","25.024452","4.990000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:34:802","117.000328","25.024610","3.920000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:36:686","117.000332","25.024780","0.970000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:38:778","117.000338","25.024953","3.680000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:40:655","117.000333","25.025125","5.790000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:42:962","117.000343","25.025287","1.950000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:44:719","117.000348","25.025462","4.690000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:46:821","117.000353","25.025635","1.330000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:48:910","117.000340","25.025790","1.600000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:50:784","117.000345","25.025935","1.380000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:52:851","117.000363","25.026093","5.440000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:54:770","117.000387","25.026253","3.590000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:56:861","117.000398","25.026407","2.980000"
"2020-12-07",闽F02103D,"2020-12-07 16:01:58:751","117.000417","25.026547","4.770000"
"2020-12-07",闽F02103D,"2020-12-07 16:02:01:915","117.000435","25.026750","2.860000"
"2020-12-07",闽F02103D,"2020-12-07 16:02:03:801","117.000453","25.026893","11.570000"
"2020-12-07",闽F02103D,"2020-12-07 16:02:05:693","117.000500","25.026990","31.520000"
"2020-12-07",闽F02103D,"2020-12-07 16:02:07:791","117.000567","25.027075","47.950001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:08:827","117.000617","25.027105","58.250000"
"2020-12-07",闽F02103D,"2020-12-07 16:02:10:706","117.000757","25.027145","75.620003"
"2020-12-07",闽F02103D,"2020-12-07 16:02:12:792","117.000943","25.027145","90.160004"
"2020-12-07",闽F02103D,"2020-12-07 16:02:14:902","117.001137","25.027133","94.779999"
"2020-12-07",闽F02103D,"2020-12-07 16:02:16:785","117.001347","25.027102","100.510002"
"2020-12-07",闽F02103D,"2020-12-07 16:02:18:862","117.001525","25.027072","96.790001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:20:763","117.001705","25.027053","97.669998"
"2020-12-07",闽F02103D,"2020-12-07 16:02:22:854","117.001885","25.027032","97.540001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:24:727","117.002057","25.027013","97.370003"
"2020-12-07",闽F02103D,"2020-12-07 16:02:26:819","117.002222","25.026995","94.760002"
"2020-12-07",闽F02103D,"2020-12-07 16:02:28:682","117.002390","25.026993","90.720001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:30:807","117.002562","25.026993","89.400002"
"2020-12-07",闽F02103D,"2020-12-07 16:02:32:882","117.002727","25.026975","94.059998"
"2020-12-07",闽F02103D,"2020-12-07 16:02:34:952","117.002893","25.026952","100.529999"
"2020-12-07",闽F02103D,"2020-12-07 16:02:36:892","117.003058","25.026910","104.080002"
"2020-12-07",闽F02103D,"2020-12-07 16:02:38:984","117.003207","25.026877","100.959999"
"2020-12-07",闽F02103D,"2020-12-07 16:02:40:852","117.003352","25.026838","103.050003"
"2020-12-07",闽F02103D,"2020-12-07 16:02:42:939","117.003497","25.026798","100.970001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:45:870","117.003697","25.026750","108.440002"
"2020-12-07",闽F02103D,"2020-12-07 16:02:48:782","117.003862","25.026715","97.870003"
"2020-12-07",闽F02103D,"2020-12-07 16:02:52:756","117.004095","25.026725","92.349998"
"2020-12-07",闽F02103D,"2020-12-07 16:02:54:893","117.004257","25.026707","96.610001"
"2020-12-07",闽F02103D,"2020-12-07 16:02:56:771","117.004438","25.026657","102.239998"
"2020-12-07",闽F02103D,"2020-12-07 16:02:59:053","117.004625","25.026628","101.919998"
"2020-12-07",闽F02103D,"2020-12-07 16:03:00:921","117.004797","25.026600","99.930000"
"2020-12-07",闽F02103D,"2020-12-07 16:03:03:016","117.004962","25.026578","99.230003"
"2020-12-07",闽F02103D,"2020-12-07 16:03:04:912","117.005145","25.026570","97.169998"
"2020-12-07",闽F02103D,"2020-12-07 16:03:06:996","117.005355","25.026570","94.440002"
"2020-12-07",闽F02103D,"2020-12-07 16:03:08:881","117.005595","25.026552","87.800003"
"2020-12-07",闽F02103D,"2020-12-07 16:03:10:759","117.005803","25.026557","89.800003"
"2020-12-07",闽F02103D,"2020-12-07 16:03:12:882","117.005972","25.026562","88.150002"
"2020-12-07",闽F02103D,"2020-12-07 16:03:15:806","117.006163","25.026573","87.120003"
"2020-12-07",闽F02103D,"2020-12-07 16:03:18:946","117.006393","25.026578","85.839996"
"2020-12-07",闽F02103D,"2020-12-07 16:03:20:819","117.006598","25.026575","83.669998"
"2020-12-07",闽F02103D,"2020-12-07 16:03:22:916","117.006812","25.026587","88.470001"
"2020-12-07",闽F02103D,"2020-12-07 16:03:25:006","117.007003","25.026583","85.970001"
"2020-12-07",闽F02103D,"2020-12-07 16:03:26:871","117.007153","25.026595","87.290001"
"2020-12-07",闽F02103D,"2020-12-07 16:03:41:946","117.007208","25.026598","75.120003"
"2020-12-07",闽F02103D,"2020-12-07 16:03:44:040","117.007382","25.026627","80.040001"
"2020-12-07",闽F02103D,"2020-12-07 16:03:46:787","117.007560","25.026672","70.849998"
"2020-12-07",闽F02103D,"2020-12-07 16:03:49:081","117.007718","25.026727","72.089996"
"2020-12-07",闽F02103D,"2020-12-07 16:03:50:949","117.007902","25.026822","70.339996"
"2020-12-07",闽F02103D,"2020-12-07 16:03:53:043","117.008078","25.026888","74.250000"
"2020-12-07",闽F02103D,"2020-12-07 16:03:54:936","117.008227","25.026960","70.430000"
"2020-12-07",闽F02103D,"2020-12-07 16:03:57:850","117.008377","25.027075","63.939999"
"2020-12-07",闽F02103D,"2020-12-07 16:04:00:956","117.008412","25.027095","81.160004"
"2020-12-07",闽F02103D,"2020-12-07 16:04:15:190","117.008412","25.027095","66.000000"
"2020-12-07",闽F02103D,"2020-12-07 16:04:16:019","117.008578","25.027132","65.400002"
"2020-12-07",闽F02103D,"2020-12-07 16:04:18:132","117.008770","25.027217","66.190002"
"2020-12-07",闽F02103D,"2020-12-07 16:04:20:009","117.008950","25.027288","63.849998"
"2020-12-07",闽F02103D,"2020-12-07 16:04:21:945","117.009155","25.027383","63.369999"
"2020-12-07",闽F02103D,"2020-12-07 16:04:24:022","117.009368","25.027492","60.340000"
"2020-12-07",闽F02103D,"2020-12-07 16:04:26:102","117.009580","25.027608","59.959999"
"2020-12-07",闽F02103D,"2020-12-07 16:04:27:992","117.009762","25.027717","57.139999"
"2020-12-07",闽F02103D,"2020-12-07 16:04:29:865","117.009917","25.027827","54.369999"
"2020-12-07",闽F02103D,"2020-12-07 16:04:32:170","117.010075","25.027942","56.240002"
"2020-12-07",闽F02103D,"2020-12-07 16:04:34:046","117.010220","25.028028","60.590000"
"2020-12-07",闽F02103D,"2020-12-07 16:04:36:143","117.010340","25.028105","50.009998"
"2020-12-07",闽F02103D,"2020-12-07 16:04:39:130","117.010382","25.028140","39.599998"
"2020-12-07",闽F02103D,"2020-12-07 16:04:39:960","117.010382","25.028140","23.620001"
"2020-12-07",闽F02103D,"2020-12-07 16:04:51:100","117.010382","25.028140","49.220001"
"2020-12-07",闽F02103D,"2020-12-07 16:04:52:962","117.010468","25.028273","40.540001"
"2020-12-07",闽F02103D,"2020-12-07 16:04:56:105","117.010580","25.028395","42.990002"
"2020-12-07",闽F02103D,"2020-12-07 16:04:58:028","117.010703","25.028508","45.610001"
"2020-12-07",闽F02103D,"2020-12-07 16:05:00:103","117.010845","25.028652","42.419998"
"2020-12-07",闽F02103D,"2020-12-07 16:05:02:069","117.010968","25.028783","40.049999"
"2020-12-07",闽F02103D,"2020-12-07 16:05:04:148","117.011068","25.028898","37.349998"
"2020-12-07",闽F02103D,"2020-12-07 16:05:06:232","117.011167","25.029008","38.029999"
"2020-12-07",闽F02103D,"2020-12-07 16:05:08:110","117.011265","25.029132","36.790001"
"2020-12-07",闽F02103D,"2020-12-07 16:05:11:051","117.011390","25.029292","38.630001"
"2020-12-07",闽F02103D,"2020-12-07 16:05:14:211","117.011515","25.029455","37.000000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:17:169","117.011628","25.029602","32.060001"
"2020-12-07",闽F02103D,"2020-12-07 16:05:19:056","117.011728","25.029728","30.559999"
"2020-12-07",闽F02103D,"2020-12-07 16:05:21:125","117.011832","25.029852","31.180000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:23:012","117.011913","25.029973","31.080000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:26:150","117.012005","25.030133","26.430000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:29:089","117.012112","25.030243","26.680000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:32:226","117.012208","25.030373","27.180000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:34:126","117.012257","25.030537","19.440001"
"2020-12-07",闽F02103D,"2020-12-07 16:05:36:195","117.012317","25.030738","15.450000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:38:062","117.012402","25.030955","18.650000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:40:165","117.012485","25.031177","18.910000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:42:075","117.012562","25.031385","18.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:43:994","117.012645","25.031590","18.299999"
"2020-12-07",闽F02103D,"2020-12-07 16:05:46:075","117.012723","25.031782","20.670000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:48:142","117.012772","25.031967","22.160000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:50:242","117.012845","25.032120","21.549999"
"2020-12-07",闽F02103D,"2020-12-07 16:05:52:143","117.012910","25.032265","20.250000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:54:277","117.012967","25.032410","21.350000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:56:171","117.013050","25.032552","24.930000"
"2020-12-07",闽F02103D,"2020-12-07 16:05:58:036","117.013128","25.032693","26.200001"
"2020-12-07",闽F02103D,"2020-12-07 16:06:00:132","117.013198","25.032818","20.879999"
"2020-12-07",闽F02103D,"2020-12-07 16:06:02:011","117.013255","25.032952","25.230000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:04:102","117.013305","25.033080","25.879999"
"2020-12-07",闽F02103D,"2020-12-07 16:06:07:266","117.013370","25.033255","20.309999"
"2020-12-07",闽F02103D,"2020-12-07 16:06:33:695","117.013455","25.033465","12.090000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:36:606","117.013497","25.033620","13.770000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:39:719","117.013562","25.033818","17.209999"
"2020-12-07",闽F02103D,"2020-12-07 16:06:41:812","117.013623","25.033975","22.370001"
"2020-12-07",闽F02103D,"2020-12-07 16:06:43:716","117.013700","25.034138","22.830000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:45:839","117.013785","25.034308","23.990000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:47:734","117.013860","25.034472","24.820000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:49:806","117.013928","25.034615","26.940001"
"2020-12-07",闽F02103D,"2020-12-07 16:06:51:907","117.014000","25.034743","25.850000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:54:842","117.014100","25.034912","27.340000"
"2020-12-07",闽F02103D,"2020-12-07 16:06:57:826","117.014188","25.035067","26.330000"
"2020-12-07",闽F02103D,"2020-12-07 16:07:00:759","117.014270","25.035225","24.700001"
"2020-12-07",闽F02103D,"2020-12-07 16:07:47:992","117.014377","25.035463","23.940001"
"2020-12-07",闽F02103D,"2020-12-07 16:07:49:877","117.014440","25.035595","25.930000"
"2020-12-07",闽F02103D,"2020-12-07 16:07:52:089","117.014528","25.035767","28.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:07:53:813","117.014622","25.035952","25.660000"
"2020-12-07",闽F02103D,"2020-12-07 16:07:55:824","117.014713","25.036132","26.270000"
"2020-12-07",闽F02103D,"2020-12-07 16:07:57:940","117.014803","25.036305","26.930000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:00:029","117.014888","25.036458","26.219999"
"2020-12-07",闽F02103D,"2020-12-07 16:08:01:905","117.014970","25.036607","26.110001"
"2020-12-07",闽F02103D,"2020-12-07 16:08:03:997","117.015058","25.036723","28.330000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:06:745","117.015143","25.036855","34.590000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:19:929","117.015143","25.036855","18.879999"
"2020-12-07",闽F02103D,"2020-12-07 16:08:20:966","117.015207","25.036980","20.760000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:23:897","117.015262","25.037123","19.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:27:029","117.015305","25.037287","21.660000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:29:963","117.015363","25.037412","13.160000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:33:972","117.015443","25.037560","21.760000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:36:076","117.015488","25.037693","12.170000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:37:984","117.015530","25.037853","10.360000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:39:876","117.015560","25.038013","7.460000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:41:801","117.015580","25.038175","6.360000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:44:113","117.015608","25.038330","1.810000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:45:989","117.015637","25.038502","1.850000"
"2020-12-07",闽F02103D,"2020-12-07 16:08:48:113","117.015593","25.038727","357.359985"
"2020-12-07",闽F02103D,"2020-12-07 16:08:49:994","117.015585","25.038892","356.769989"
"2020-12-07",闽F02103D,"2020-12-07 16:08:51:859","117.015557","25.039073","351.320007"
"2020-12-07",闽F02103D,"2020-12-07 16:08:54:149","117.015532","25.039277","353.450012"
"2020-12-07",闽F02103D,"2020-12-07 16:08:56:044","117.015512","25.039477","355.239990"
"2020-12-07",闽F02103D,"2020-12-07 16:08:58:136","117.015500","25.039670","356.739990"
"2020-12-07",闽F02103D,"2020-12-07 16:09:00:002","117.015488","25.039840","359.880005"
"2020-12-07",闽F02103D,"2020-12-07 16:09:02:931","117.015507","25.040027","1.980000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:20:090","117.015507","25.040248","347.809998"
"2020-12-07",闽F02103D,"2020-12-07 16:09:23:045","117.015477","25.040425","352.660004"
"2020-12-07",闽F02103D,"2020-12-07 16:09:24:922","117.015455","25.040583","354.350006"
"2020-12-07",闽F02103D,"2020-12-07 16:09:27:056","117.015427","25.040753","352.230011"
"2020-12-07",闽F02103D,"2020-12-07 16:09:29:146","117.015403","25.040935","354.660004"
"2020-12-07",闽F02103D,"2020-12-07 16:09:31:007","117.015375","25.041152","355.239990"
"2020-12-07",闽F02103D,"2020-12-07 16:09:32:921","117.015360","25.041365","356.279999"
"2020-12-07",闽F02103D,"2020-12-07 16:09:34:996","117.015345","25.041560","355.690002"
"2020-12-07",闽F02103D,"2020-12-07 16:09:37:067","117.015340","25.041783","359.609985"
"2020-12-07",闽F02103D,"2020-12-07 16:09:39:153","117.015338","25.042010","0.840000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:41:050","117.015348","25.042247","1.770000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:42:930","117.015348","25.042495","5.100000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:45:034","117.015368","25.042730","7.350000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:47:107","117.015402","25.042962","8.180000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:49:196","117.015445","25.043180","10.350000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:50:880","117.015493","25.043388","10.980000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:53:173","117.015547","25.043592","11.760000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:55:042","117.015590","25.043793","13.100000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:57:138","117.015653","25.043988","12.890000"
"2020-12-07",闽F02103D,"2020-12-07 16:09:59:057","117.015693","25.044185","12.940000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:00:975","117.015743","25.044380","11.680000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:03:052","117.015818","25.044575","15.890000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:04:913","117.015880","25.044757","16.070000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:07:250","117.015953","25.044932","18.680000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:09:142","117.016015","25.045093","19.590000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:11:249","117.016075","25.045233","21.889999"
"2020-12-07",闽F02103D,"2020-12-07 16:10:13:945","117.016167","25.045413","23.830000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:17:139","117.016252","25.045575","23.950001"
"2020-12-07",闽F02103D,"2020-12-07 16:10:20:052","117.016305","25.045710","20.469999"
"2020-12-07",闽F02103D,"2020-12-07 16:10:37:009","117.016392","25.045913","21.520000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:39:953","117.016458","25.046090","20.570000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:42:072","117.016532","25.046247","24.100000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:44:162","117.016603","25.046422","23.660000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:46:259","117.016697","25.046602","26.340000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:48:141","117.016793","25.046778","28.400000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:50:230","117.016895","25.046947","29.330000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:51:736","117.016997","25.047118","29.350000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:53:613","117.017102","25.047275","30.850000"
"2020-12-07",闽F02103D,"2020-12-07 16:10:55:705","117.017215","25.047420","34.369999"
"2020-12-07",闽F02103D,"2020-12-07 16:10:57:802","117.017323","25.047550","35.220001"
"2020-12-07",闽F02103D,"2020-12-07 16:10:59:693","117.017420","25.047672","34.790001"
"2020-12-07",闽F02103D,"2020-12-07 16:11:02:843","117.017548","25.047825","34.660000"
"2020-12-07",闽F02103D,"2020-12-07 16:11:05:755","117.017625","25.047953","36.009998"
"2020-12-07",闽F02103D,"2020-12-07 16:11:55:712","117.017850","25.048148","40.889999"
"2020-12-07",闽F02103D,"2020-12-07 16:11:58:864","117.017933","25.048260","41.160000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:02:833","117.018050","25.048367","43.139999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:06:811","117.018202","25.048505","44.060001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:08:706","117.018308","25.048620","42.450001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:10:823","117.018402","25.048755","41.439999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:13:750","117.018528","25.048908","39.750000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:16:872","117.018622","25.049052","29.840000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:19:803","117.018738","25.049203","36.799999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:21:932","117.018863","25.049333","43.919998"
"2020-12-07",闽F02103D,"2020-12-07 16:12:23:805","117.019027","25.049467","49.610001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:25:889","117.019265","25.049625","52.980000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:27:786","117.019462","25.049773","50.759998"
"2020-12-07",闽F02103D,"2020-12-07 16:12:29:879","117.019660","25.049942","50.130001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:31:752","117.019863","25.050100","50.220001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:33:873","117.020065","25.050243","50.549999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:35:980","117.020250","25.050388","47.750000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:37:665","117.020423","25.050540","44.770000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:39:960","117.020572","25.050685","40.310001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:41:855","117.020715","25.050838","39.650002"
"2020-12-07",闽F02103D,"2020-12-07 16:12:43:967","117.020853","25.051018","34.660000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:45:841","117.020983","25.051203","32.869999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:47:912","117.021075","25.051373","26.250000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:49:784","117.021195","25.051550","25.940001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:51:673","117.021297","25.051730","26.760000"
"2020-12-07",闽F02103D,"2020-12-07 16:12:53:776","117.021343","25.051930","25.059999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:55:888","117.021483","25.052067","25.700001"
"2020-12-07",闽F02103D,"2020-12-07 16:12:57:792","117.021532","25.052242","27.379999"
"2020-12-07",闽F02103D,"2020-12-07 16:12:59:901","117.021605","25.052383","26.160000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:01:777","117.021653","25.052518","27.639999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:04:933","117.021750","25.052688","26.600000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:07:841","117.021833","25.052877","22.010000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:10:743","117.021905","25.053052","21.450001"
"2020-12-07",闽F02103D,"2020-12-07 16:13:13:925","117.021978","25.053223","22.549999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:17:063","117.022065","25.053393","22.760000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:19:785","117.022135","25.053567","18.299999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:22:910","117.022195","25.053707","17.270000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:25:882","117.022255","25.053875","18.670000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:29:002","117.022342","25.054047","23.360001"
"2020-12-07",闽F02103D,"2020-12-07 16:13:31:950","117.022408","25.054185","21.389999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:34:871","117.022478","25.054330","22.709999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:37:983","117.022540","25.054473","21.250000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:40:951","117.022608","25.054618","23.290001"
"2020-12-07",闽F02103D,"2020-12-07 16:13:44:061","117.022677","25.054765","22.290001"
"2020-12-07",闽F02103D,"2020-12-07 16:13:46:962","117.022743","25.054918","21.180000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:49:935","117.022812","25.055087","18.889999"
"2020-12-07",闽F02103D,"2020-12-07 16:13:52:011","117.022860","25.055218","20.230000"
"2020-12-07",闽F02103D,"2020-12-07 16:13:54:961","117.022933","25.055405","17.790001"
"2020-12-07",闽F02103D,"2020-12-07 16:14:01:866","117.022950","25.055450","2.350000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:03:964","117.022987","25.055600","6.210000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:07:933","117.022998","25.055765","2.560000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:10:860","117.023013","25.055927","3.970000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:12:967","117.023023","25.056078","4.890000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:14:903","117.023030","25.056267","5.550000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:16:976","117.023067","25.056457","5.960000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:19:059","117.023117","25.056637","7.280000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:20:946","117.023138","25.056817","4.480000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:21:987","117.023058","25.056943","3.190000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:24:111","117.023095","25.057143","0.840000"
"2020-12-07",闽F02103D,"2020-12-07 16:14:26:016","117.023093","25.057358","359.859985"
"2020-12-07",闽F02103D,"2020-12-07 16:14:27:904","117.023093","25.057560","358.630005"
"2020-12-07",闽F02103D,"2020-12-07 16:14:30:050","117.023095","25.057710","349.299988"
"2020-12-07",闽F02103D,"2020-12-07 16:14:31:089","117.023070","25.057775","338.190002"
"2020-12-07",闽F02103D,"2020-12-07 16:14:31:935","117.023015","25.057845","327.059998"
"2020-12-07",闽F02103D,"2020-12-07 16:14:34:017","117.022898","25.057935","308.130005"
"2020-12-07",闽F02103D,"2020-12-07 16:14:36:092","117.022752","25.057968","284.230011"
"2020-12-07",闽F02103D,"2020-12-07 16:14:38:173","117.022567","25.057958","272.140015"
"2020-12-07",闽F02103D,"2020-12-07 16:14:40:074","117.022363","25.057947","271.010010"
"2020-12-07",闽F02103D,"2020-12-07 16:14:41:956","117.022167","25.057947","272.589996"
"2020-12-07",闽F02103D,"2020-12-07 16:14:44:032","117.021980","25.057943","271.980011"
"2020-12-07",闽F02103D,"2020-12-07 16:14:45:932","117.021820","25.057950","274.619995"
"2020-12-07",闽F02103D,"2020-12-07 16:14:48:058","117.021650","25.057983","272.579987"
"2020-12-07",闽F02103D,"2020-12-07 16:14:49:955","117.021488","25.057982","269.359985"
"2020-12-07",闽F02103D,"2020-12-07 16:14:52:023","117.021322","25.058000","273.899994"
"2020-12-07",闽F02103D,"2020-12-07 16:14:55:171","117.021127","25.058047","281.489990"
"2020-12-07",闽F02103D,"2020-12-07 16:14:56:856","117.021045","25.058077","270.700012"
"2020-12-07",闽F02103D,"2020-12-07 16:14:58:615","117.021030","25.058097","287.690002"
"2020-12-07",闽F02103D,"2020-12-07 16:15:02:021","117.020928","25.058158","271.140015"
"2020-12-07",闽F02103D,"2020-12-07 16:15:04:738","117.020783","25.058217","277.750000"
"2020-12-07",闽F02103D,"2020-12-07 16:15:07:021","117.020635","25.058258","282.859985"
"2020-12-07",闽F02103D,"2020-12-07 16:15:09:102","117.020412","25.058247","273.040009"
"2020-12-07",闽F02103D,"2020-12-07 16:15:10:984","117.020175","25.058200","270.679993"
"2020-12-07",闽F02103D,"2020-12-07 16:15:13:069","117.019957","25.058170","266.380005"
"2020-12-07",闽F02103D,"2020-12-07 16:15:15:146","117.019738","25.058152","268.869995"
